signature_row_index,compound_embedding_row_index,source,signature_id,compound_name,parsed_cell_line,parsed_time,parsed_dose,split,time_hours,dose_um,log10_dose_um,cold_drug_split
33556,2416,L1000,L1000::AZ-20::HUVEC.A::::24H::10uM::LJP008::O07::BRD-K42436189,(3R)-4-(2-(1H-indol-4-yl)-6-(1-methylsulfonylcyclopropyl)pyrimidin-4-yl)-3-methylmorpholine; AZ-20,HUVEC.A,24H,10uM,train,24.0,10.0,1.0,train
33557,946,L1000,L1000::SB-939::HUVEC.A::::24H::0.12uM::LJP008::J11::BRD-K86797399,Pracinostat; SB-939,HUVEC.A,24H,0.12uM,train,24.0,0.12,-0.9208187539523752,validation
33560,6503,L1000,L1000::anacardic-acid::HUVEC.A::::24H::3.33uM::LJP008::L08::BRD-K66989831,Anacardic Acid; anacardic-acid,HUVEC.A,24H,3.33uM,train,24.0,3.33,0.5224442335063199,train
33562,132,L1000,L1000::tanespimycin::HUVEC.A::::24H::10uM::LJP008::A04::BRD-A61304759,"Tanespimycin; [(4E,6Z,8S,9S,10E,12S,13R,14S,16R)-13-hydroxy-8,14-dimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-19-(prop-2-enylamino)-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl] carbamate",HUVEC.A,24H,10uM,train,24.0,10.0,1.0,train
33564,760,L1000,L1000::clobetasol::A549::::24H::1.11uM::REP.A001::D15::BRD-A26095496,Clobetasol Propionate; clobetasol,A549,24H,1.11uM,train,24.0,1.11,0.045322978786657475,train
33565,427,L1000,L1000::bortezomib::A549::::24H::20uM::REP.A001::G13::BRD-K50691590,Bortezomib,A549,24H,20uM,train,24.0,20.0,1.3010299956639813,train
33566,4915,L1000,L1000::lestaurtinib::A549::::24H::1.11uM::REP.A001::G03::BRD-A27376179,lestaurtinib,A549,24H,1.11uM,train,24.0,1.11,0.045322978786657475,train
33567,3756,L1000,L1000::PKI-179::A549::::24H::3.33uM::REP.A001::I02::BRD-A28467416,"1-(4-(4-(3-Oxa-8-azabicyclo(3.2.1)octan-8-yl)-6-morpholino-1,3,5-triazin-2-yl)phenyl)-3-(pyridin-4-yl)urea; PKI-179",A549,24H,3.33uM,test,24.0,3.33,0.5224442335063199,train
33568,4915,L1000,L1000::lestaurtinib::A549::::24H::10uM::REP.A001::G01::BRD-A27376179,lestaurtinib,A549,24H,10uM,test,24.0,10.0,1.0,train
33569,427,L1000,L1000::bortezomib::A549::::24H::20uM::REP.A001::G14::BRD-K50691590,Bortezomib,A549,24H,20uM,test,24.0,20.0,1.3010299956639813,train
33570,427,L1000,L1000::bortezomib::A549::::24H::20uM::REP.A001::G18::BRD-K50691590,Bortezomib,A549,24H,20uM,train,24.0,20.0,1.3010299956639813,train
33571,444,L1000,L1000::MG-132::A549::::24H::20uM::REP.A001::O05::BRD-K60230970,MG-132,A549,24H,20uM,train,24.0,20.0,1.3010299956639813,train
33572,427,L1000,L1000::bortezomib::A549::::24H::20uM::REP.A001::C22::BRD-K50691590,Bortezomib,A549,24H,20uM,train,24.0,20.0,1.3010299956639813,train
33573,444,L1000,L1000::MG-132::A549::::24H::20uM::REP.A001::O04::BRD-K60230970,MG-132,A549,24H,20uM,train,24.0,20.0,1.3010299956639813,train
33574,1855,L1000,L1000::ZD-7114::A549::::24H::0.37uM::REP.A001::K04::BRD-K28971625,2-[4-[2-[[(2R)-2-hydroxy-3-phenoxypropyl]amino]ethoxy]phenoxy]-N-(2-methoxyethyl)acetamide; ZD-7114,A549,24H,0.37uM,train,24.0,0.37,-0.431798275933005,train
33575,3756,L1000,L1000::PKI-179::A549::::24H::10uM::REP.A001::I01::BRD-A28467416,"1-(4-(4-(3-Oxa-8-azabicyclo(3.2.1)octan-8-yl)-6-morpholino-1,3,5-triazin-2-yl)phenyl)-3-(pyridin-4-yl)urea; PKI-179",A549,24H,10uM,train,24.0,10.0,1.0,train
33576,3756,L1000,L1000::PKI-179::A549::::24H::1.11uM::REP.A001::I03::BRD-A28467416,"1-(4-(4-(3-Oxa-8-azabicyclo(3.2.1)octan-8-yl)-6-morpholino-1,3,5-triazin-2-yl)phenyl)-3-(pyridin-4-yl)urea; PKI-179",A549,24H,1.11uM,train,24.0,1.11,0.045322978786657475,train
33577,444,L1000,L1000::MG-132::A549::::24H::20uM::REP.A001::K07::BRD-K60230970,MG-132,A549,24H,20uM,train,24.0,20.0,1.3010299956639813,train
33578,1601,L1000,L1000::NMS-1286937::HELA::::24H::0.08uM::REP.B021::I04::BRD-K83699324,NMS-1286937; Onvansertib,HELA,24H,0.08uM,train,24.0,0.08,-1.0969100130080565,train
33580,1564,L1000,L1000::mepazine::HELA::::24H::0.74uM::REP.B021::H02::BRD-A82772293,Pecazine; mepazine,HELA,24H,0.74uM,test,24.0,0.74,-0.13076828026902382,train
33581,946,L1000,L1000::SB-939::HELA::::24H::0.74uM::REP.B021::O14::BRD-K86797399,Pracinostat; SB-939,HELA,24H,0.74uM,train,24.0,0.74,-0.13076828026902382,validation
33582,444,L1000,L1000::MG-132::HELA::::24H::20uM::REP.B021::K11::BRD-K60230970,MG-132,HELA,24H,20uM,train,24.0,20.0,1.3010299956639813,train
33583,2366,L1000,L1000::triclabendazole::HELA::::24H::0.74uM::REP.B021::D20::BRD-K81916719,Triclabendazole; triclabendazole,HELA,24H,0.74uM,train,24.0,0.74,-0.13076828026902382,train
33584,3096,L1000,L1000::JNJ-26481585::HELA::::24H::0.08uM::REP.B021::J10::BRD-K83837640,JNJ-26481585; Quisinostat,HELA,24H,0.08uM,train,24.0,0.08,-1.0969100130080565,train
33586,1601,L1000,L1000::NMS-1286937::HELA::::24H::0.25uM::REP.B021::I03::BRD-K83699324,NMS-1286937; Onvansertib,HELA,24H,0.25uM,val,24.0,0.25,-0.6020599913279624,train
33587,427,L1000,L1000::bortezomib::HELA::::24H::20uM::REP.B021::C21::BRD-K50691590,Bortezomib,HELA,24H,20uM,val,24.0,20.0,1.3010299956639813,train
33588,1601,L1000,L1000::NMS-1286937::HELA::::24H::0.74uM::REP.B021::I02::BRD-K83699324,NMS-1286937; Onvansertib,HELA,24H,0.74uM,train,24.0,0.74,-0.13076828026902382,train
33590,444,L1000,L1000::MG-132::HELA::::24H::20uM::REP.B021::O02::BRD-K60230970,MG-132,HELA,24H,20uM,train,24.0,20.0,1.3010299956639813,train
33591,427,L1000,L1000::bortezomib::HELA::::24H::20uM::REP.B021::G17::BRD-K50691590,Bortezomib,HELA,24H,20uM,val,24.0,20.0,1.3010299956639813,train
33592,946,L1000,L1000::SB-939::HELA::::24H::2.22uM::REP.B021::O13::BRD-K86797399,Pracinostat; SB-939,HELA,24H,2.22uM,test,24.0,2.22,0.3463529744506387,validation
33593,946,L1000,L1000::SB-939::HELA::::24H::0.25uM::REP.B021::O15::BRD-K86797399,Pracinostat; SB-939,HELA,24H,0.25uM,train,24.0,0.25,-0.6020599913279624,validation
33594,3096,L1000,L1000::JNJ-26481585::HELA::::24H::2.22uM::REP.B021::J07::BRD-K83837640,JNJ-26481585; Quisinostat,HELA,24H,2.22uM,train,24.0,2.22,0.3463529744506387,train
33595,3867,L1000,L1000::MLN-8054::HELA::::24H::0.74uM::REP.B021::I14::BRD-K83963101,MLN-8054; Mln8054,HELA,24H,0.74uM,train,24.0,0.74,-0.13076828026902382,train
33596,3867,L1000,L1000::MLN-8054::HELA::::24H::0.25uM::REP.B021::I15::BRD-K83963101,MLN-8054; Mln8054,HELA,24H,0.25uM,train,24.0,0.25,-0.6020599913279624,train
33597,1601,L1000,L1000::NMS-1286937::HELA::::24H::2.22uM::REP.B021::I01::BRD-K83699324,NMS-1286937; Onvansertib,HELA,24H,2.22uM,train,24.0,2.22,0.3463529744506387,train
33598,3096,L1000,L1000::JNJ-26481585::HELA::::24H::0.74uM::REP.B021::J08::BRD-K83837640,JNJ-26481585; Quisinostat,HELA,24H,0.74uM,train,24.0,0.74,-0.13076828026902382,train
33599,427,L1000,L1000::bortezomib::HELA::::24H::20uM::REP.B021::C20::BRD-K50691590,Bortezomib,HELA,24H,20uM,train,24.0,20.0,1.3010299956639813,train
33600,651,L1000,L1000::palovarotene::HELA::::24H::0.03uM::REP.B021::I11::BRD-K83794243,Palovarotene; palovarotene,HELA,24H,0.03uM,train,24.0,0.03,-1.5228787452803376,train
33601,3949,L1000,L1000::dantrolene::HELA::::24H::0.01uM::REP.B021::C06::BRD-K81272440,"1-[(E)-[5-(4-nitrophenyl)furan-2-yl]methylideneamino]imidazolidine-2,4-dione; Dantrolene",HELA,24H,0.01uM,train,24.0,0.01,-2.0,train
33602,3096,L1000,L1000::JNJ-26481585::HELA::::24H::0.25uM::REP.B021::J09::BRD-K83837640,JNJ-26481585; Quisinostat,HELA,24H,0.25uM,train,24.0,0.25,-0.6020599913279624,train
33603,3678,L1000,L1000::AS-703026::HT29::::24H::0.74uM::REP.B008::P02::BRD-K89014967,AS-703026; Pimasertib,HT29,24H,0.74uM,train,24.0,0.74,-0.13076828026902382,train
33604,4764,L1000,L1000::YM-155::HT29::::24H::0.25uM::REP.B008::H15::BRD-K76703230,YM-155,HT29,24H,0.25uM,train,24.0,0.25,-0.6020599913279624,validation
33605,4657,L1000,L1000::SN-38::HT29::::24H::0.74uM::REP.B008::O14::BRD-K89561498,SN-38,HT29,24H,0.74uM,train,24.0,0.74,-0.13076828026902382,train
33606,4764,L1000,L1000::YM-155::HT29::::24H::2.22uM::REP.B008::H13::BRD-K76703230,YM-155,HT29,24H,2.22uM,val,24.0,2.22,0.3463529744506387,validation
33607,3678,L1000,L1000::AS-703026::HT29::::24H::0.03uM::REP.B008::P05::BRD-K89014967,AS-703026; Pimasertib,HT29,24H,0.03uM,train,24.0,0.03,-1.5228787452803376,train
33608,5291,L1000,L1000::tetradecylthioacetic-acid::HT29::::24H::0.25uM::REP.B008::F15::BRD-K47539947,Tetradecylthioacetic acid; tetradecylthioacetic-acid,HT29,24H,0.25uM,train,24.0,0.25,-0.6020599913279624,validation
33609,2278,L1000,L1000::daunorubicin::HT29::::24H::0.74uM::REP.B008::A08::BRD-A68009927,"(7R,9S)-9-acetyl-7-[[(2R,4S,5S,6S)-4-amino-5-hydroxy-6-methyl-2-oxanyl]oxy]-6,9,11-trihydroxy-4-methoxy-8,10-dihydro-7H-tetracene-5,12-dione; daunorubicin",HT29,24H,0.74uM,train,24.0,0.74,-0.13076828026902382,train
33611,2278,L1000,L1000::daunorubicin::HT29::::24H::0.25uM::REP.B008::A09::BRD-A68009927,"(7R,9S)-9-acetyl-7-[[(2R,4S,5S,6S)-4-amino-5-hydroxy-6-methyl-2-oxanyl]oxy]-6,9,11-trihydroxy-4-methoxy-8,10-dihydro-7H-tetracene-5,12-dione; daunorubicin",HT29,24H,0.25uM,val,24.0,0.25,-0.6020599913279624,train
33612,2278,L1000,L1000::daunorubicin::HT29::::24H::2.22uM::REP.B008::A07::BRD-A68009927,"(7R,9S)-9-acetyl-7-[[(2R,4S,5S,6S)-4-amino-5-hydroxy-6-methyl-2-oxanyl]oxy]-6,9,11-trihydroxy-4-methoxy-8,10-dihydro-7H-tetracene-5,12-dione; daunorubicin",HT29,24H,2.22uM,train,24.0,2.22,0.3463529744506387,train
33613,4657,L1000,L1000::SN-38::HT29::::24H::2.22uM::REP.B008::O13::BRD-K89561498,SN-38,HT29,24H,2.22uM,train,24.0,2.22,0.3463529744506387,train
33614,1054,L1000,L1000::SU-11652::YAPC::::24H::0.74uM::REP.B007::O08::BRD-K60623809,SU-11652,YAPC,24H,0.74uM,train,24.0,0.74,-0.13076828026902382,train
33616,559,L1000,L1000::ganetespib::YAPC::::24H::2.22uM::REP.B007::E13::BRD-K38852836,Ganetespib; ganetespib,YAPC,24H,2.22uM,train,24.0,2.22,0.3463529744506387,train
33617,559,L1000,L1000::ganetespib::YAPC::::24H::0.03uM::REP.B007::E17::BRD-K38852836,Ganetespib; ganetespib,YAPC,24H,0.03uM,train,24.0,0.03,-1.5228787452803376,train
33618,559,L1000,L1000::ganetespib::YAPC::::24H::0.74uM::REP.B007::E14::BRD-K38852836,Ganetespib; ganetespib,YAPC,24H,0.74uM,val,24.0,0.74,-0.13076828026902382,train
33619,559,L1000,L1000::ganetespib::YAPC::::24H::0.08uM::REP.B007::E16::BRD-K38852836,Ganetespib; ganetespib,YAPC,24H,0.08uM,train,24.0,0.08,-1.0969100130080565,train
33620,559,L1000,L1000::ganetespib::YAPC::::24H::0.25uM::REP.B007::E15::BRD-K38852836,Ganetespib; ganetespib,YAPC,24H,0.25uM,train,24.0,0.25,-0.6020599913279624,train
33621,1827,L1000,L1000::geldanamycin::HEPG2::::24H::4uM::CRCGN014::K06::BRD-A19500257,Geldanamycin; geldanamycin,HEPG2,24H,4uM,train,24.0,4.0,0.6020599913279624,train
33624,1827,L1000,L1000::geldanamycin::HEPG2::::24H::2.5uM::CRCGN014::K23::BRD-A19500257,Geldanamycin; geldanamycin,HEPG2,24H,2.5uM,train,24.0,2.5,0.3979400086720376,train
33626,8396,L1000,L1000::benzo(a)pyrene::HEPG2::::24H::20uM::CRCGN014::K11::BRD-K09668667,BRD-K09668667; Benzo[a]pyrene,HEPG2,24H,20uM,train,24.0,20.0,1.3010299956639813,train
33628,4018,L1000,L1000::mitoxantrone::HEPG2::::24H::10uM::CRCGN014::I11::BRD-K21680192,Mitoxantrone; mitoxantrone,HEPG2,24H,10uM,train,24.0,10.0,1.0,validation
33631,1827,L1000,L1000::geldanamycin::HEPG2::::24H::10uM::CRCGN014::K05::BRD-A19500257,Geldanamycin; geldanamycin,HEPG2,24H,10uM,train,24.0,10.0,1.0,train
33633,2533,L1000,L1000::fulvestrant::MCF7::::24H::0.25uM::REP.B012::O09::BRD-A03249105,"(1S,9R,11S,14S,15S)-15-methyl-9-[9-(4,4,5,5,5-pentafluoropentanesulfinyl)nonyl]tetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadeca-2(7),3,5-triene-5,14-diol; fulvestrant",MCF7,24H,0.25uM,train,24.0,0.25,-0.6020599913279624,train
33636,2533,L1000,L1000::fulvestrant::MCF7::::24H::0.74uM::REP.B012::O08::BRD-A03249105,"(1S,9R,11S,14S,15S)-15-methyl-9-[9-(4,4,5,5,5-pentafluoropentanesulfinyl)nonyl]tetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadeca-2(7),3,5-triene-5,14-diol; fulvestrant",MCF7,24H,0.74uM,train,24.0,0.74,-0.13076828026902382,train
33637,2533,L1000,L1000::fulvestrant::MCF7::::24H::0.08uM::REP.B012::O10::BRD-A03249105,"(1S,9R,11S,14S,15S)-15-methyl-9-[9-(4,4,5,5,5-pentafluoropentanesulfinyl)nonyl]tetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadeca-2(7),3,5-triene-5,14-diol; fulvestrant",MCF7,24H,0.08uM,val,24.0,0.08,-1.0969100130080565,train
33638,3780,L1000,L1000::adarotene::MCF7::::24H::2.22uM::REP.B012::A13::BRD-K00152668,Adarotene; adarotene,MCF7,24H,2.22uM,val,24.0,2.22,0.3463529744506387,train
33642,734,L1000,L1000::digitoxin::XC.P031::::24H::10uM::ASG003::I07::BRD-A93236127,Digitoxin,XC.P031,24H,10uM,train,24.0,10.0,1.0,train
33643,427,L1000,L1000::bortezomib::XC.P031::::24H::10uM::ASG003::K09::BRD-K88510285,Bortezomib,XC.P031,24H,10uM,train,24.0,10.0,1.0,train
33644,444,L1000,L1000::MG-132::XC.P031::::24H::10uM::ASG003::C20::BRD-K60230970,MG-132,XC.P031,24H,10uM,train,24.0,10.0,1.0,train
33646,3482,L1000,L1000::entinostat::XC.P031::::24H::0.12uM::ASG003::L06::BRD-K77908580,Entinostat; entinostat,XC.P031,24H,0.12uM,train,24.0,0.12,-0.9208187539523752,validation
33648,734,L1000,L1000::digitoxin::XC.P031::::24H::0.12uM::ASG003::I09::BRD-A93236127,Digitoxin,XC.P031,24H,0.12uM,train,24.0,0.12,-0.9208187539523752,train
33649,5360,L1000,L1000::mitomycin-c::XC.P031::::24H::10uM::ASG003::N04::BRD-A48237631,"[(6R,7S,8R)-11-Amino-7-methoxy-12-methyl-10,13-dioxo-2,5-diazatetracyclo[7.4.0.02,7.04,6]trideca-1(9),11-dien-8-yl]methyl carbamate; mitomycin-c",XC.P031,24H,10uM,train,24.0,10.0,1.0,train
33650,295,L1000,L1000::idarubicin::XC.P031::::24H::1.11uM::ASG003::F17::BRD-A71390734,Idarubicin; idarubicin,XC.P031,24H,1.11uM,train,24.0,1.11,0.045322978786657475,train
33651,2495,L1000,L1000::digoxin::XC.P031::::24H::1.11uM::ASG003::D11::BRD-K23478508,Digoxin; digoxin,XC.P031,24H,1.11uM,val,24.0,1.11,0.045322978786657475,train
33653,444,L1000,L1000::MG-132::XC.P031::::24H::10uM::ASG003::C19::BRD-K60230970,MG-132,XC.P031,24H,10uM,train,24.0,10.0,1.0,train
33654,429,L1000,L1000::ixazomib::XC.P031::::24H::1.11uM::ASG003::P11::BRD-K78659596,Ixazomib,XC.P031,24H,1.11uM,train,24.0,1.11,0.045322978786657475,train
33655,295,L1000,L1000::idarubicin::XC.P031::::24H::12uM::ASG003::F16::BRD-A71390734,Idarubicin; idarubicin,XC.P031,24H,12uM,val,24.0,12.0,1.0791812460476249,train
33656,444,L1000,L1000::MG-132::XC.P031::::24H::10uM::ASG003::C22::BRD-K60230970,MG-132,XC.P031,24H,10uM,train,24.0,10.0,1.0,train
33657,2090,L1000,L1000::KU-0063794::XC.P031::::24H::10uM::ASG003::E16::BRD-K67566344,KU-0063794; Ku-0063794,XC.P031,24H,10uM,train,24.0,10.0,1.0,train
33658,575,L1000,L1000::TW-37::XC.P031::::24H::0.74uM::ASG003::N08::BRD-K28360340,TW-37,XC.P031,24H,0.74uM,val,24.0,0.74,-0.13076828026902382,train
33662,72,L1000,L1000::calcipotriol::XC.P031::::24H::1.11uM::ASG003::G20::BRD-K56429665,"(1R,3S,5Z)-5-[(2E)-2-[(1R,3aS,7aR)-1-[(E,2R,5S)-5-cyclopropyl-5-hydroxypent-3-en-2-yl]-7a-methyl-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylidene]ethylidene]-4-methylidenecyclohexane-1,3-diol; Calcipotriol",XC.P031,24H,1.11uM,train,24.0,1.11,0.045322978786657475,validation
33663,2275,L1000,L1000::epirubicin::XC.P031::::24H::10uM::ASG003::C04::BRD-K04548931,Epirubicin; epirubicin,XC.P031,24H,10uM,train,24.0,10.0,1.0,test
33664,6642,L1000,L1000::XL-888::XC.P031::::24H::10uM::ASG003::L13::BRD-A03506276,XL-888; XL888,XC.P031,24H,10uM,val,24.0,10.0,1.0,train
33665,2278,L1000,L1000::daunorubicin::XC.P031::::24H::0.12uM::ASG003::O21::BRD-A37630846,"(7R,9S)-9-acetyl-7-[[(2R,4S,5S,6S)-4-amino-5-hydroxy-6-methyl-2-oxanyl]oxy]-6,9,11-trihydroxy-4-methoxy-8,10-dihydro-7H-tetracene-5,12-dione; daunorubicin",XC.P031,24H,0.12uM,train,24.0,0.12,-0.9208187539523752,train
33666,4646,L1000,L1000::emetine::XC.P031::::24H::10uM::ASG003::J04::BRD-K03067624,emetine,XC.P031,24H,10uM,train,24.0,10.0,1.0,train
33667,6642,L1000,L1000::XL-888::XC.P031::::24H::1.11uM::ASG003::L14::BRD-A03506276,XL-888; XL888,XC.P031,24H,1.11uM,val,24.0,1.11,0.045322978786657475,train
33669,4018,L1000,L1000::mitoxantrone::XC.P031::::24H::10uM::ASG003::J10::BRD-K21680192,Mitoxantrone; mitoxantrone,XC.P031,24H,10uM,val,24.0,10.0,1.0,validation
33670,2495,L1000,L1000::digoxin::XC.P031::::24H::10uM::ASG003::D10::BRD-K23478508,Digoxin; digoxin,XC.P031,24H,10uM,train,24.0,10.0,1.0,train
33671,1420,L1000,L1000::afatinib::XC.P031::::24H::10uM::ASG003::M19::BRD-K66175015,(E)-N-[4-(3-chloro-4-fluoroanilino)-7-[(3S)-oxolan-3-yl]oxyquinazolin-6-yl]-4-(dimethylamino)but-2-enamide; Afatinib,XC.P031,24H,10uM,val,24.0,10.0,1.0,train
33672,1112,L1000,L1000::NVP-AUY922::XC.P031::::24H::0.08uM::ASG003::M15::BRD-K41859756,NVP-AUY922,XC.P031,24H,0.08uM,train,24.0,0.08,-1.0969100130080565,train
33674,424,L1000,L1000::PHA-793887::XC.P031::::24H::1.11uM::ASG003::P05::BRD-K64800655,PHA-793887; Pha-793887,XC.P031,24H,1.11uM,test,24.0,1.11,0.045322978786657475,train
33675,3482,L1000,L1000::entinostat::XC.P031::::24H::1.11uM::ASG003::L05::BRD-K77908580,Entinostat; entinostat,XC.P031,24H,1.11uM,test,24.0,1.11,0.045322978786657475,validation
33677,427,L1000,L1000::bortezomib::XC.P031::::24H::10uM::ASG003::K08::BRD-K88510285,Bortezomib,XC.P031,24H,10uM,train,24.0,10.0,1.0,train
33678,1310,L1000,L1000::roscovitine::XC.P031::::24H::10uM::ASG003::L07::BRD-K07691486,(2R)-2-[[6-(benzylamino)-9-propan-2-ylpurin-2-yl]amino]butan-1-ol; Roscovitine; roscovitine,XC.P031,24H,10uM,train,24.0,10.0,1.0,train
33679,5480,L1000,L1000::oncrasin-1::XC.P031::::24H::10uM::ASG003::B07::BRD-K43449605,Oncrasin 1; oncrasin-1,XC.P031,24H,10uM,train,24.0,10.0,1.0,train
33680,1112,L1000,L1000::NVP-AUY922::XC.P031::::24H::1.11uM::ASG003::M14::BRD-K41859756,NVP-AUY922,XC.P031,24H,1.11uM,train,24.0,1.11,0.045322978786657475,train
33681,5360,L1000,L1000::mitomycin-c::XC.P031::::24H::1.11uM::ASG003::N05::BRD-A48237631,"[(6R,7S,8R)-11-Amino-7-methoxy-12-methyl-10,13-dioxo-2,5-diazatetracyclo[7.4.0.02,7.04,6]trideca-1(9),11-dien-8-yl]methyl carbamate; mitomycin-c",XC.P031,24H,1.11uM,test,24.0,1.11,0.045322978786657475,train
33684,734,L1000,L1000::digitoxin::XC.P031::::24H::1.11uM::ASG003::I08::BRD-A93236127,Digitoxin,XC.P031,24H,1.11uM,val,24.0,1.11,0.045322978786657475,train
33686,2278,L1000,L1000::daunorubicin::XC.P031::::24H::1.11uM::ASG003::O20::BRD-A37630846,"(7R,9S)-9-acetyl-7-[[(2R,4S,5S,6S)-4-amino-5-hydroxy-6-methyl-2-oxanyl]oxy]-6,9,11-trihydroxy-4-methoxy-8,10-dihydro-7H-tetracene-5,12-dione; daunorubicin",XC.P031,24H,1.11uM,train,24.0,1.11,0.045322978786657475,train
33687,4070,L1000,L1000::floxuridine::XC.P031::::24H::10uM::ASG003::B10::BRD-K47832606,2'-Deoxy-alpha-D-ribofuranosyl-5-fluorouracil; floxuridine,XC.P031,24H,10uM,train,24.0,10.0,1.0,train
33688,260,L1000,L1000::anguidine::XC.P031::::24H::0.12uM::ASG003::I18::BRD-K45724504,"4,15-Diacetoxyscirpen-3-ol; anguidine",XC.P031,24H,0.12uM,train,24.0,0.12,-0.9208187539523752,train
33689,427,L1000,L1000::bortezomib::XC.P031::::24H::10uM::ASG003::K10::BRD-K88510285,Bortezomib,XC.P031,24H,10uM,train,24.0,10.0,1.0,train
33690,1828,L1000,L1000::obatoclax::XC.P031::::24H::10uM::ASG003::D01::BRD-K15600710,"2-[5-[(3,5-dimethyl-1H-pyrrol-2-yl)methylidene]-4-methoxy-2-pyrrolylidene]indole; obatoclax",XC.P031,24H,10uM,train,24.0,10.0,1.0,train
33692,3065,L1000,L1000::NVP-BEZ235::XC.P031::::24H::1.11uM::ASG003::A08::BRD-K12184916,Dactolisib; NVP-BEZ235,XC.P031,24H,1.11uM,train,24.0,1.11,0.045322978786657475,train
33694,5028,L1000,L1000::PD-0325901::XC.P031::::24H::0.12uM::ASG003::N21::BRD-K49865102,PD-0325901,XC.P031,24H,0.12uM,train,24.0,0.12,-0.9208187539523752,train
33695,2171,L1000,L1000::R-547::XC.P031::::24H::1.11uM::ASG003::B05::BRD-K52233191,"(4-Amino-2-(1-methanesulfonylpiperidin-4-ylamino)pyrimidin-5-yl)(2,3-difluoro-6-methoxyphenyl)methanone; R-547",XC.P031,24H,1.11uM,train,24.0,1.11,0.045322978786657475,test
33696,5321,L1000,L1000::KW-2478::XC.P031::::24H::10uM::ASG003::E13::BRD-K41213548,KW-2478; KW-2478 free base,XC.P031,24H,10uM,train,24.0,10.0,1.0,train
33698,427,L1000,L1000::bortezomib::XC.P031::::24H::10uM::ASG003::K11::BRD-K88510285,Bortezomib,XC.P031,24H,10uM,train,24.0,10.0,1.0,train
33699,2275,L1000,L1000::epirubicin::XC.P031::::24H::1.11uM::ASG003::C05::BRD-K04548931,Epirubicin; epirubicin,XC.P031,24H,1.11uM,train,24.0,1.11,0.045322978786657475,test
33700,3482,L1000,L1000::entinostat::XC.P031::::24H::10uM::ASG003::L04::BRD-K77908580,Entinostat; entinostat,XC.P031,24H,10uM,train,24.0,10.0,1.0,validation
33701,73,L1000,L1000::calcitriol::XC.P031::::24H::1.11uM::ASG003::G23::BRD-K27316855,"calcitriol; trans-(1R,3S,5Z)-5-[(2E)-2-[(1S,3aS,7aR)-1-[(2R)-6-hydroxy-6-methylheptan-2-yl]-7a-methyl-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylidene]ethylidene]-4-methylidenecyclohexane-1,3-diol",XC.P031,24H,1.11uM,train,24.0,1.11,0.045322978786657475,train
33702,355,L1000,L1000::quizartinib::XC.P031::::24H::10uM::ASG003::F10::BRD-K93918653,Quizartinib; quizartinib,XC.P031,24H,10uM,test,24.0,10.0,1.0,test
33703,73,L1000,L1000::calcitriol::XC.P031::::24H::10uM::ASG003::G22::BRD-K27316855,"calcitriol; trans-(1R,3S,5Z)-5-[(2E)-2-[(1S,3aS,7aR)-1-[(2R)-6-hydroxy-6-methylheptan-2-yl]-7a-methyl-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylidene]ethylidene]-4-methylidenecyclohexane-1,3-diol",XC.P031,24H,10uM,train,24.0,10.0,1.0,train
33704,575,L1000,L1000::TW-37::XC.P031::::24H::10uM::ASG003::N07::BRD-K28360340,TW-37,XC.P031,24H,10uM,train,24.0,10.0,1.0,train
33705,2206,L1000,L1000::ABT-751::XC.P031::::24H::10uM::ASG003::M07::BRD-K91623615,ABT-751; N-(2-((4-hydroxyphenyl)amino)-3-pyridinyl)-4-methoxybenzenesulfonamide,XC.P031,24H,10uM,train,24.0,10.0,1.0,train
33706,2206,L1000,L1000::ABT-751::XC.P031::::24H::1.11uM::ASG003::M08::BRD-K91623615,ABT-751; N-(2-((4-hydroxyphenyl)amino)-3-pyridinyl)-4-methoxybenzenesulfonamide,XC.P031,24H,1.11uM,train,24.0,1.11,0.045322978786657475,train
33708,73,L1000,L1000::calcitriol::XC.P031::::24H::0.12uM::ASG003::G24::BRD-K27316855,"calcitriol; trans-(1R,3S,5Z)-5-[(2E)-2-[(1S,3aS,7aR)-1-[(2R)-6-hydroxy-6-methylheptan-2-yl]-7a-methyl-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylidene]ethylidene]-4-methylidenecyclohexane-1,3-diol",XC.P031,24H,0.12uM,train,24.0,0.12,-0.9208187539523752,train
33710,424,L1000,L1000::PHA-793887::XC.P031::::24H::10uM::ASG003::P04::BRD-K64800655,PHA-793887; Pha-793887,XC.P031,24H,10uM,test,24.0,10.0,1.0,train
33711,1828,L1000,L1000::obatoclax::XC.P031::::24H::1.11uM::ASG003::D02::BRD-K15600710,"2-[5-[(3,5-dimethyl-1H-pyrrol-2-yl)methylidene]-4-methoxy-2-pyrrolylidene]indole; obatoclax",XC.P031,24H,1.11uM,train,24.0,1.11,0.045322978786657475,train
